Year,Country,Region,SubRegion,IntermRegion,SurfAreaSqKm,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,DomCredit%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,GrossCapForm%GDP,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MilExp%GDP,MobileSubs/100,MortRateU5,NetMigr,PopTotal,RevenueExGrants%GDP,SchEnrollPrim%,TaxRevenue%GDP,UrbanPopGrowth%
1974,Samoa,Oceania,Polynesia,,2840.0,53.7950530035336,1.75800596191235,,,59.546,,,,6.847,160000.0,,,,,,,62.25,,,,59.4,-1572.0,152240.0,,92.21897888183597,,2.13983211484401
1974,Bolivia,Americas,Latin America and the Caribbean,South America,1098580.0,4.62823317640543,2.2493254448799,2100249875.06247,2.9395678082784,96.519,21.2463712939609,,35.2924380145624,5.835,44233000.0,,,14.5814495788322,26.7976966639699,36.3846190453529,61.5459604674601,48.446,45.0898729358016,1.83665409751227,,203.4,-5870.0,5013765.0,,92.602783203125,,3.00328951218477
1974,Oman,Asia,Western Asia,,309500.0,2.43837156704362,3.51677509892555,1645917781.25628,11.4988064770326,215.242,3.23658751099384,,73.7203518029903,7.617,-61088593.11259,780.0,589200088.322339,30.6244503078276,47.7572559366755,82.5153913808267,200.986380539407,52.098,73.8797535240106,15.5277044854881,,180.1,4880.0,754676.0,,27.9009799957275,,8.45247535242841
1974,Ireland,Europe,Northern Europe,,70280.0,45.5436202641893,1.656675285169,7896860614.98803,4.26022904502119,21.948,,,38.107575921852,3.59,51200000.0,2990.0,9394407687.24556,28.4703476625664,52.569107567761,,6.08761602169268,71.1755609756098,81.9566194155221,1.40693235636944,,20.6,14103.0,3137500.0,28.1849206865017,104.634437561035,21.9972647794861,2.30046643214237
1975,Fiji,Oceania,Melanesia,,18270.0,31.5163656267105,1.66504153096409,684282380.893548,0.530211189124216,60.032,23.4708350869781,,,4.097,14100000.0,1120.0,644318739.219412,,,20.4480760227461,24.3186486148759,61.852,68.8312330042693,0.30049786628734,0.0,54.1,-4367.0,575804.0,,108.031051635742,,2.7522341663126
1975,Turks and Caicos Islands,Americas,Latin America and the Caribbean,Caribbean,950.0,6.79052631578947,3.181370660316,,,92.127,,,,4.926,,,,,,,,67.985,,,0.0,41.4,62.0,6451.0,,142.008728027344,,3.93258895868454
1975,Austria,Europe,Western Europe,,83879.0,91.843225884634,-0.265319410736808,40059206763.056,-0.363735434053538,45.977,,,28.0946362516507,1.83,79109999.9,5540.0,41973161483.8511,27.1586096253436,28.5044981022599,,6.45777589211261,71.1146341463415,42.2200072508619,1.45127836371395,0.0,23.1,-24472.0,7578903.0,29.3082446832646,101.974990844727,18.0109254054139,-0.250023852952947
1975,Chile,Americas,Latin America and the Caribbean,South America,756096.0,14.3094459955994,1.58004267962206,7621570579.55027,-12.9121010508782,85.272,6.5829430353338,,24.1128153141618,3.182,50000000.0,1140.0,12171037413.3721,13.9943827072766,26.5716213895689,38.1300497945132,347.201209420559,66.279,40.3722561889805,6.74253666077988,0.0,64.3,-30556.0,10639531.0,30.273810557748,123.887153625488,20.6011544042575,2.35871857559619
1975,Bahrain,Asia,Western Asia,,690.0,413.211594202899,5.21546259736616,,,86.412,,,,5.624,1320000.0,,,,,,,68.466,,1.52617985442592,0.0,47.0,6833.0,285116.0,,102.7099609375,,5.49109643737311
1975,North Macedonia,Europe,Southern Europe,,25710.0,,1.4011926096227,,,46.679,,,,2.592,,,,,,,,66.9877804878049,,,0.0,,1.0,1774013.0,,,,2.55676181088849
1975,Ireland,Europe,Northern Europe,,70280.0,46.2991725939904,1.64535365574099,9483808362.36934,5.65664586404802,21.949,,,38.2219759847427,3.37,158169999.9,3390.0,10824268990.8924,22.8959462542613,44.8247205120923,,20.1333442860463,71.7530487804878,73.4936824288453,1.62595896710865,0.0,20.0,14124.0,3189550.0,28.0598347587159,104.28800201416,21.2956185658417,2.28129825382759
1975,Ukraine,Europe,Eastern Europe,,603560.0,,0.593864719539667,,,39.56,,,,2.02,,,,,,,,69.0463170731707,,,0.0,28.7,36779.0,48892187.0,,100.64345932006825,,1.78090028663267
1975,Jamaica,Americas,Latin America and the Caribbean,Caribbean,10990.0,184.957894736842,1.41853481746318,2860442750.44275,-0.2560922569144,141.354,,,35.2638069244657,4.499,61399999.9,1390.0,2778228151.36996,25.7691134352066,45.6122152596606,,20.7427019658034,68.048,65.8289699980376,,0.0,46.0,-18344.0,2003094.0,,106.067863464355,,2.65534162017737
1975,Iceland,Europe,Northern Europe,,103000.0,2.17435411471322,1.27890788993302,1406875081.32726,,62.275,,,32.7931845056829,2.65,42399999.9,,,39.4940821793895,41.1542998945137,,,75.5787804878049,56.152817722431,,0.0,12.9,-367.0,217979.0,26.7022202984045,98.9815826416016,22.8823321850546,1.67066414098372
1975,Chad,Africa,Sub-Saharan Africa,Middle Africa,1284000.0,3.243416454892,2.06697329619869,864602103.303074,9.01026730550454,216.485,36.9593663769641,,14.4026671718867,6.876,20300000.0,230.0,922341686.600239,20.5280559594986,25.8506115276987,14.9550406178385,8.22070051410586,41.872,20.9344852746157,,0.0,248.4,-22800.0,4084110.0,,31.88205909729,,7.76402360189372
1975,Madagascar,Africa,Sub-Saharan Africa,Eastern Africa,587040.0,13.276574268322,3.0098518653529,2283049233.28581,1.25869163453154,174.406,30.3553836959504,,15.8595183896258,7.102,4572770.62885884,300.0,2330746830.84811,8.13715829190873,20.8901352312454,,4.69104614922122,49.527,29.2153139001755,1.63714574898785,0.0,160.8,-5174.0,7720859.0,,88.1943893432617,,5.89798754410601
1975,Mauritius,Africa,Sub-Saharan Africa,Eastern Africa,2040.0,439.408866995074,1.57717040981088,,,58.573,,,,3.196,3899999.9,,,,,,,62.3558048780488,,0.191744730679157,0.0,65.9,-3210.0,892000.0,,109.118782043457,,1.07436273243783
1975,United States,Americas,Northern America,,9629090.0,23.5805156917379,0.985986067347125,1684904000000.0,-0.20545606501301,54.105,,113.664692623223,8.23227910907684,1.774,2310000000.0,8510.0,1837615687443.27,20.2774757493602,7.28409452407971,,9.26261205843007,72.6048780487805,12.7447617193621,5.62267909613336,0.0,18.8,832170.0,215973000.0,17.3084045144412,94.3143692016602,11.1858004966455,0.999564503181063
1975,Slovenia,Europe,Southern Europe,,20270.0,,0.977621392692378,,,59.178,,,,2.175,,,,,,,,70.3585365853659,,,0.0,,3680.0,1793581.0,,,,3.64423046484891
1975,South Africa,Africa,Sub-Saharan Africa,Southern Africa,1219090.0,21.2498363682827,2.75682890221497,42906919870.3469,1.69543377931099,101.636,6.32524424834541,75.3892215568862,23.8449416955563,5.191,187962807.7046,1790.0,46106671513.2648,29.3539237314844,25.9691144027734,37.0406555310432,10.9448052413917,57.512,39.8117600881563,3.87495470832159,0.0,122.2,38750.0,25777964.0,18.8685786322093,103.189598083496,16.2874251497006,2.88162940797988
1975,Norway,Europe,Northern Europe,,385178.0,10.9716052830437,0.551888897314436,32877543120.2524,4.95210308007034,39.592,4.11582261171144,,35.2425676029538,1.98,219677309.752939,8380.0,33591561450.1453,37.4468283202114,41.0261334078173,28.8392716861896,8.88515437426281,74.8175609756098,51.515406543766,3.20843028338556,0.0,12.9,3311.0,4007313.0,31.2175223597461,100.252861022949,20.3859201973826,1.26425880402781
1975,Colombia,Americas,Latin America and the Caribbean,South America,1141750.0,21.0939441189725,2.18515172922318,13098633901.8673,2.32325528115796,90.475,23.8864697808979,,15.8172635445363,4.398,37068850.0,610.0,14252133770.5809,16.9925057021831,14.0115722227159,29.218134423413,22.8069631296826,64.27,22.5977763954304,1.74026807533756,0.0,78.1,-84511.0,23403731.0,,115.937042236328,,3.35100981092521
1975,"Congo, Dem. Rep.",Africa,Sub-Saharan Africa,Middle Africa,2344860.0,10.168595752189,2.65635395653505,10237343173.6527,-4.98163100525389,147.611,,,,6.424,9119999.9,,,,,,12.2654179764006,44.471,11.379905706378,4.53125e-05,0.0,229.6,-981.0,23052715.0,8.50083333415711,93.3756484985352,8.03289755429522,3.61364430491647
1975,Malta,Europe,Southern Europe,,320.0,950.69375,0.734392579767725,474620439.58496,19.5600808646514,17.147,5.70930152469792,,73.6920087173953,2.27,15853077.5306963,1990.0,604296399.974791,21.5620366885652,86.3323258948059,61.1402665194805,5.36324356652263,71.5316341463415,113.985820010846,,0.0,21.4,-1037.0,304222.0,49.7466923095605,109.162261962891,18.874721892246,0.743374844268905
1975,Somalia,Africa,Sub-Saharan Africa,Eastern Africa,637660.0,6.74002773615583,2.45319044659147,710850226.641914,30.0736985848187,73.088,48.7440342211901,,12.4631157772996,7.033,11789999.9,170.0,734816628.83587,22.5261354659715,26.8816345547428,11.2541287903405,16.8786199809952,44.182,,0.516201117318436,0.0,,-1934.0,4228289.0,,20.6084399223328,,4.30571780514042
1975,French Polynesia,Oceania,Polynesia,,4000.0,38.205737704918,3.25922256657448,690323390.968948,-4.902702396376,99.972,,,,4.707,30000.0,4790.0,669150553.006312,,,,16.3827458524437,63.889,45.0513489863752,,0.0,,832.0,139833.0,,,,4.13945533133532
1975,Solomon Islands,Oceania,Melanesia,,28900.0,7.06870310825295,2.922199270895,74620352.5920754,,91.761,,,,7.073,7854773.95706057,,,,,,,58.078,65.6657309941521,,0.0,77.8,-406.0,197853.0,,74.1142501831055,,3.38557132332636
1975,Oman,Asia,Western Asia,,309500.0,2.54343780290792,4.21862056881238,2096699195.41604,24.4335027384364,218.617,2.78928511312968,,67.5503959611152,7.747,106253619.300097,1700.0,1335761394.25297,35.6255227320523,50.6904516280657,77.5338687564028,2.37423395085005,53.297,86.2784706530614,24.9585749792875,0.0,168.2,5632.0,787194.0,,37.0362815856934,,9.01587493183554
1975,Mauritania,Africa,Sub-Saharan Africa,Western Africa,1030700.0,1.26364218492287,2.9676619193083,703377837.468541,-5.13437444709423,124.689,21.9647332818255,,30.4713693899091,6.682,-122702517.736017,530.0,684091903.146693,17.4888982449064,41.7139673832584,34.2362473929204,15.0043654029738,52.65,47.9116602838759,,0.0,187.7,-1477.0,1302436.0,,17.8270492553711,,9.66275930617567
1975,Israel,Asia,Western Asia,,22070.0,159.658040665434,2.28347158162025,,,44.67,,,,3.554,45000000.0,,,,,,,72.0451219512195,,30.4638027862708,,25.3,6973.0,3455000.0,,99.8253173828125,,2.76826645238647
1975,Spain,Europe,Southern Europe,,505990.0,71.5687608830535,1.08129360308283,114777046376.812,0.5422032143575,22.147,,,12.3758067973041,2.77,682635310.557578,3240.0,116009853344.19,30.1080953897741,16.710153201616,,16.7817817436917,73.3187804878049,20.8708977589091,2.00426223337861,0.0,21.7,1177.0,35757900.0,19.0845768524027,112.16040802002,8.76214905113099,2.04756645269771
1975,Slovak Republic,Europe,Eastern Europe,,49030.0,,1.04961038811862,,,47.542,,,,2.55,,,,,,,,70.3050487804878,,,0.0,,-4945.0,4739105.0,,,,3.38995382402785
1975,United Kingdom,Europe,Northern Europe,,243610.0,232.405241185467,-0.0074233627201987,241734621312.295,-1.47364953184039,35.71,,,25.7029750901404,1.81,3318535789.63079,4890.0,275158282442.822,23.9553461939711,27.0783736295917,,25.7707280701315,72.7243902439024,40.0290200363942,5.33960343915615,0.0,18.0,-19790.0,56225800.0,34.4134926881051,104.634101867676,24.2656075553197,0.201334060982028
1975,Central African Republic,Africa,Sub-Saharan Africa,Middle Africa,622980.0,3.66613213907349,1.97307799451062,378660015.663052,0.404987104042064,162.35,,,21.1303465778896,5.889,5599999.9,160.0,371786863.345631,13.8013083941029,39.9199700572728,,19.3262162143988,47.913,30.6343408867394,,0.0,203.5,-9904.0,2283927.0,,59.5722885131836,,4.91221858557992
1975,Barbados,Americas,Latin America and the Caribbean,Caribbean,430.0,574.627906976744,0.502698135956367,402178605.019554,-1.90000000102005,76.995,11.5066817159646,,50.3823662272091,2.393,4489152.48326658,,,19.2271192615833,60.4084481211559,16.0140859459333,29.3607284869703,69.921,80.5612222918341,,0.0,36.4,-1256.0,247090.0,,104.749923706055,,1.18187099113439
1975,Tuvalu,Oceania,Polynesia,,30.0,212.7,4.50360537069443,,,40.159,,,,3.498,,,,,,,,58.535,,,0.0,80.1,189.0,6381.0,,,,7.51378865746133
1975,Azerbaijan,Asia,Western Asia,,86600.0,,1.68308037047098,,,21.909,,,,4.176,,,,,,,,60.337,,,0.0,,-10012.0,5689050.0,,,,2.0672535431121
1975,Comoros,Africa,Sub-Saharan Africa,Eastern Africa,1861.0,150.476088124664,3.01497222759846,,,130.945,,,,7.121,,,,,,,,46.628,,,0.0,203.3,1058.0,280036.0,,62.3276481628418,,4.82035548134201
1975,Turkmenistan,Asia,Central Asia,,488100.0,,2.66550854894221,,,33.357,,,,5.904,,,,,,,,59.525,,,0.0,,2247.0,2525760.0,,,,2.57094667341114
1975,India,Asia,Southern Asia,,3287260.0,209.715564427433,2.23845727724451,98472796456.884,9.14991201570659,152.156,35.9969148409303,,5.64706215785578,5.195,-10326246.7051639,190.0,118282717798.397,19.5451062648341,6.64691605612949,23.201252076254,-1.64868155114249,50.812,10.9025034184956,3.53459878110716,0.0,195.9,-225989.0,623524219.0,10.656893486178,81.9049530029297,9.02450290812779,3.84990860184592
1975,China,Asia,Eastern Asia,,9562950.0,97.6108433414108,1.76639178162482,163429496442.805,8.71999999750163,25.631,31.952623786807,,4.70472117124527,3.571,,200.0,187354355261.993,35.0357185622635,4.8494818226682,45.3594341174535,-1.1311751535885,60.917,9.55457878771885,,0.0,84.8,-115215.0,916395000.0,,112.194068908691,,2.38901572313462
1975,Nigeria,Africa,Sub-Saharan Africa,Western Africa,923770.0,69.0089836072774,2.73122587293759,27778934624.6973,-5.22774755532083,185.368,,,18.3387519938637,6.773,470120000.0,400.0,25393836809.5282,,22.831591517254,,23.5007902619413,43.662,49.9479198445004,8.12406844073322,0.0,243.0,75448.0,62851312.0,,,,4.86196106879852
1975,Palau,Oceania,Micronesia,,460.0,,-0.435316687280262,,,63.127,,,,,,,,,,,,,,,,60.8,-269.0,12607.0,,,,0.0389281780040932
1975,Malawi,Africa,Sub-Saharan Africa,Eastern Africa,118480.0,56.013629613916,2.81850032725728,,6.08682380629382,189.526,,,,7.403,22109999.9,,,,,,,40.222,,1.52680762695866,0.0,307.2,5145.0,5280965.0,,65.3801422119141,,7.47285381568528
1975,Iraq,Asia,Western Asia,,438320.0,26.5624574159179,3.27643847794348,13458516762.6143,12.4906646779558,105.687,7.8403744055557,,52.3287119744357,6.875,-44920000.0,,,,42.5735349621317,68.0723649447701,3.88439183948218,61.464,92.9745842035075,11.6746221161496,0.0,90.0,-6237.0,11617622.0,,75.555419921875,,4.96546016472153
1975,Faroe Islands,Europe,Northern Europe,,1396.0,29.1017191977077,1.08149293914069,,,63.919,,,,2.902,,,,,,,,,,,0.0,,-61.0,40626.0,,,,2.69008118557897
1975,Italy,Europe,Southern Europe,,301340.0,188.504304511917,0.597247218554801,227695851126.928,-2.09016291535852,31.441,,,18.7322553299409,2.17,644515567.897932,4320.0,239670899638.595,23.7773899780801,18.6681922739827,,16.9830893379841,72.6473170731708,32.2860516061929,1.97523216803617,0.0,23.1,46976.0,55441001.0,24.4832417391865,106.178611755371,12.7138236197693,0.903918571621992
1975,"Iran, Islamic Rep.",Asia,Southern Asia,,1745150.0,20.1730003192613,2.9698081604234,51776222349.8869,-0.326216240773419,127.995,6.67228101586501,,40.7357359295888,6.008,494399999.9,1470.0,48392918661.9938,41.3951512121503,35.3798874971019,56.7326854899817,13.3137238998419,54.761,35.3559977324997,12.0691929092555,0.0,153.5,76834.0,32856976.0,46.0931079805653,92.7861404418945,8.19407845339285,4.99021260580082
1975,Niger,Africa,Sub-Saharan Africa,Western Africa,1267000.0,4.21528143996211,2.71309293079913,1048690931.5406,-2.79319343599114,205.853,50.3114628229224,,19.2465293764928,7.539,22555805.050949,220.0,1192011343.6345,14.3141696484037,30.9936541898878,11.0134020946379,-6.39280247970663,36.588,18.3085401261113,0.870842572062084,0.0,342.2,-3256.0,5339497.0,,13.7267999649048,,7.87051401270965
1975,Belize,Americas,Latin America and the Caribbean,Central America,22970.0,5.73437088996054,1.68147635470952,118194045.559385,3.5928244424595,150.266,,,,6.278,,860.0,112407314.238654,,,,16.8772913604421,65.942,131.140278062589,,0.0,79.2,-1625.0,130801.0,,103.7195892333985,,1.36703648551788
1975,Panama,Americas,Latin America and the Caribbean,Central America,75420.0,23.3370460048426,2.58074921477959,2435304100.0,1.74091944012646,120.493,8.28283827058805,,68.9926650228199,4.424,,1380.0,2388445275.48343,38.1249183623515,80.8348370127575,27.622275181157,9.38283447304664,68.079,48.3717823987567,,0.0,52.5,-2635.0,1734876.0,,115.312538146973,,3.15122740014468
1975,Pakistan,Asia,Southern Asia,,796100.0,88.3756213677875,2.94612675483924,11230606060.6061,4.21141563147394,107.515,30.1601863594254,,11.6870384860995,6.812,25000000.0,160.0,10582690350.4706,16.385598517759,20.7010064488276,20.6362483473193,21.0980989103002,55.905,29.0812444348506,6.32152024509398,0.0,176.0,-3437.0,68126999.0,13.1647823857964,51.6937599182129,10.9477168272128,4.22991349305843
1975,Belarus,Europe,Eastern Europe,,207600.0,,0.528950660255249,,,26.064,,,,2.17,,,,,,,,70.4570975609756,,,0.0,,-3446.0,9367000.0,,99.6779937744141,,2.95673278820148
1975,Malaysia,Asia,South-eastern Asia,,330800.0,35.3612753005631,2.46392762759129,9298800799.46702,0.801068092192338,48.339,30.7169416084542,,45.5489879992835,4.519,350491202.931934,900.0,10409813500.2137,23.3790077019524,45.0967221923697,36.1311763388859,-3.07757830077361,65.712,79.6769407128784,4.72416263657532,0.0,42.2,-15218.0,11617947.0,,100.005073547363,,4.76903983161491
1975,Eswatini,Africa,Sub-Saharan Africa,Southern Africa,17360.0,29.6241279069767,2.97006671323142,288299883.906649,13.9084441066064,177.632,24.859287054409,,72.9362101313321,6.75,14469084.2298365,,,18.5757973733583,56.8949343339587,24.859287054409,4.21373188402316,53.824,129.379171072014,,0.0,142.2,-3224.0,509535.0,,88.1076965332031,,10.1560490103363
1975,Bangladesh,Asia,Southern Asia,,148460.0,573.867596220327,2.37404977711554,19448348073.4565,-4.08821409181641,217.208,61.9541391335466,,2.89507889386174,6.737,1543333.3,200.0,14726601164.442,6.14790581498772,8.10054723852476,11.6110473057592,80.5697564038146,50.292,8.47372740232484,0.844783330921373,0.0,223.8,-499347.0,74700345.0,,76.8773803710938,,10.8794376303599
1975,Indonesia,Asia,South-eastern Asia,,1910930.0,72.430662353649,2.52215795384658,30463855421.7602,5.60747663551402,120.747,,,22.547755586316,5.035,1292059999.9,220.0,28237829116.4053,20.3417045679256,21.9735020763298,,11.7969444729108,55.968,38.9707731855893,3.49218904488827,0.0,141.0,56388.0,131213215.0,18.1688748269725,86.7779998779297,16.5552699228792,5.27226537543276
1975,Ethiopia,Africa,Sub-Saharan Africa,Eastern Africa,1221900.0,29.294080835604,2.39783456781735,,,177.782,,,,7.143,,,,,,,,39.356,,4.49206211503427,0.0,244.2,-42567.0,32252783.0,,19.2474002838135,,4.32969942816721
1975,Turkiye,Asia,Western Asia,,785350.0,51.5489131140938,2.06322787171083,44633449700.5686,7.17411268977106,114.703,35.3707725721378,,4.42134657151722,5.073,114000000.0,1100.0,43682287395.1817,18.7092770710518,11.231771641328,22.5566242631089,21.3092400682888,59.497,13.7564988617086,5.11945392491468,0.0,158.1,-193902.0,39673590.0,16.8786844554763,97.2931671142578,14.7223084083152,3.67769306466833
1975,Marshall Islands,Oceania,Micronesia,,180.0,,3.28095417785771,,,160.043,,,,7.906,,,,,,,,60.297,,,0.0,68.3,-194.0,27047.0,,,,2.52568305154456
1975,"Bahamas, The",Americas,Latin America and the Caribbean,Caribbean,13880.0,20.1679320679321,2.05888448144629,596200000.0,-14.803126311449,79.052,,71.9724924521972,,3.259,17579999.9,4340.0,876724605.236738,,,,10.656378273571,67.221,873.029184837303,,0.0,31.5,323.0,201881.0,,94.2824935913086,,2.97116957623301
1975,Maldives,Asia,Southern Asia,,300.0,477.086666666667,2.96543869278325,,,180.772,,,,7.187,1970000.0,,,,,,,50.519,,,0.0,201.3,-140.0,143126.0,,,,10.2730544585949
1975,Singapore,Asia,South-eastern Asia,,680.0,3377.01492537313,1.46026991588953,5633673929.99302,3.98873862550901,16.875,2.15533881576551,,137.121504585285,2.07,291823050.760134,2660.0,6011457064.20551,38.8077531011676,146.448680501431,31.2083445628501,2.88902717475952,70.7834390243902,239.790235783432,4.64925699300699,0.0,17.2,1104.0,2262600.0,22.9154981899233,,16.5711247241181,1.46026991588953
1975,Finland,Europe,Northern Europe,,338150.0,15.4681374963065,0.443863075666863,29472623242.2822,1.80489827726724,27.444,9.79916216938332,,22.1336097877499,1.68,68270104.6169261,6320.0,29765874593.6638,36.1688300862662,28.1989646998538,35.4864666905625,13.5679900509908,71.6736585365854,44.5498179516079,1.50815981992122,0.0,12.3,-3788.0,4711440.0,26.3635395066803,89.7470932006836,22.1594666986668,1.64817617691873
1975,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,241550.0,58.7105700415395,2.61057799275555,2359555555.55556,,191.521,70.6159352043699,,8.65040497268789,7.23,2100000.0,,,8.05236391034093,10.9154266340177,7.98172913919759,,46.267,19.6647202863063,2.82293497363796,0.0,201.4,-47415.0,11730959.0,,42.0844917297363,,3.71037585254321
1975,United Arab Emirates,Asia,Western Asia,,98647.9,7.65128132920304,9.94474064466588,14720728252.2517,,138.168,0.540188294205409,,,6.258,15949999.9,,,,,73.995507005299,,65.08,67.5713852572377,,,59.6,39556.0,543394.0,,80.7730102539062,,9.94466855765732
1975,France,Europe,Western Europe,,549086.0,98.0991022086835,0.560965240039259,360832186018.051,-0.959884746223096,33.589,4.81312214892571,,18.8332004951754,2.09,1563849883.25955,6750.0,362370456703.188,24.893588156489,17.8585358408655,28.6489511438213,13.7534002452748,72.8536585365854,29.6666994098594,3.1971454640285,0.0,15.0,60976.0,53715733.0,33.0264409301144,111.659111022949,17.7218201624997,0.940148255774622
1975,Cayman Islands,Americas,Latin America and the Caribbean,Caribbean,264.0,57.4625,5.0030872620657,,,97.438,,,,,2540000.0,,,,,,,,,,0.0,,463.0,13791.0,,106.513191223145,,5.0030872620657
1975,Sri Lanka,Asia,Southern Asia,,65610.0,217.873911656833,1.80644958228371,3791298145.50642,6.12623316070533,41.402,30.6494282974,,27.4899349061218,3.792,142711.034,280.0,3777939629.65089,15.5773789366746,34.9587989615081,26.6875633288181,5.35029466941981,66.237,36.5310230650563,0.803589569928886,0.0,64.0,-37505.0,13662873.0,,83.1410064697266,,2.36610910985212
1975,Belgium,Europe,Western Europe,,33120.0,,0.288978161128393,65678189097.2908,-1.96594156584821,28.43,,,45.91603656753,1.74,954600000.0,6910.0,67734022237.7547,26.6322365651753,45.6077121111552,,12.889722807014,71.9712195121951,,3.06503453940771,0.0,18.5,10637.0,9800700.0,,105.020050048828,,0.418186874504532
1975,Equatorial Guinea,Africa,Sub-Saharan Africa,Middle Africa,28050.0,10.0984670231729,-2.54309477170107,104295643.388437,,171.362,,,,5.791,,,,,,,,35.812,44.1053897416198,,0.0,,-11398.0,283262.0,,,,-2.21127338876261
1975,Netherlands,Europe,Western Europe,,41530.0,404.808501184834,0.891389955359838,100249523353.085,0.0020288622837512,12.423,4.32649351344497,,47.4893993380216,1.66,1232377357.41231,7470.0,102140798169.789,22.9376701754292,42.958131840998,31.0304395307516,8.09538794899784,74.4987804878049,80.5839242900642,2.84386012856602,0.0,13.1,32971.0,13666335.0,40.7724884049455,99.5869827270508,22.3367129570675,1.39277838775005
1975,Cabo Verde,Africa,Sub-Saharan Africa,Western Africa,4030.0,75.5272952853598,0.888701136749221,,,97.16,,,,6.771,,,,,,,,57.89,,,0.0,112.2,-6509.0,304375.0,,103.890327453613,,2.71625284394896
1975,Saudi Arabia,Asia,Western Asia,,2149690.0,3.67380599063121,5.38504263113084,46773137523.0748,-8.92861431424518,170.069,0.915282209146837,,73.3337800668752,7.37,1864901265.2374,4230.0,33423883067.2737,17.3978709128766,21.7327334204464,71.7348961858945,12.0609442102189,58.068,72.447566689925,,,130.6,132741.0,7897544.0,,,,8.24479602023435
1975,Cuba,Americas,Latin America and the Caribbean,Caribbean,109890.0,88.5875698324022,1.06935882271993,13027415243.9024,9.47642606915934,130.395,12.1129919216796,,32.6368636947196,2.853,,1490.0,14193195504.1233,25.9549352793108,44.1901803611998,16.9355141813739,4.32920623109206,71.079,58.0314656319756,,0.0,28.4,-57074.0,9514305.0,,122.263008117676,,2.32438797037089
1975,Sudan,Africa,Northern Africa,,2505810.0,5.68078409090909,4.13375977795885,4823090191.91008,15.7134664503164,138.24,35.8104084792188,,12.0936048588782,6.933,1300000.0,300.0,5234491989.56366,,22.7045373347624,12.3436941764916,5.28426615391406,53.377,27.4720137355603,2.25108225108225,0.0,152.5,105500.0,13497543.0,,,,5.18986654058023
1975,Bulgaria,Europe,Eastern Europe,,110990.0,78.8280032540902,0.482739307856323,,,74.913,,,,2.23,,,,,,,,71.049756097561,,,0.0,28.6,-12089.0,8720742.0,,91.8711471557617,,2.31132305140306
1975,Haiti,Americas,Latin America and the Caribbean,Caribbean,27750.0,185.941944847605,1.84950697024896,681400000.13628,1.12275449104284,71.828,,,,5.687,2640000.000528,,,,,,19.1783680523534,48.681,33.607279124479,,0.0,216.8,-18691.0,5124560.0,,58.9247894287109,,1.98189623138502
1975,Guinea,Africa,Sub-Saharan Africa,Western Africa,245860.0,18.6716832166694,1.55812893148471,,,164.071,,,,6.367,870000.0,,,,,,,40.591,,,0.0,304.4,-26254.0,4588006.0,,30.6775894165039,,5.48779103929432
1975,Antigua and Barbuda,Americas,Latin America and the Caribbean,Caribbean,440.0,145.534090909091,-0.285373635225843,,,102.222,,,,2.77,,,,,,,,71.977,,,0.0,22.1,-1203.0,64035.0,,87.1216888427734,,-0.0501904967988291
1975,Czechia,Europe,Eastern Europe,,78870.0,,0.699965181580971,,,65.051,,,,2.43,,,,,,,,70.4146341463415,,,0.0,,-3733.0,10058620.0,,126.358901977539,,2.31919656197621
1975,Greenland,Americas,Northern America,,341700.0,0.145156570090723,0.20181641562372,211192468.037067,0.646240141153726,61.57,,,,2.345,,3800.0,188679621.28001,,,,16.4258539399006,,101.802872989895,,0.0,,-19.0,49600.0,,,,0.521726136563836
1975,Mongolia,Asia,Eastern Asia,,1564120.0,0.960096810087491,2.90656180683112,,,51.032,,,,7.134,,,,,,,,55.65,,,0.0,,5435.0,1485691.0,,101.011009216309,,4.40360866281224
1975,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,752610.0,6.63346157467816,2.9262746643996,2442672140.947,-2.26932892418952,192.433,13.1109979633401,,,7.391,38000000.0,580.0,2845359051.22214,,,41.6687881873727,-14.1698985843605,54.239,71.1925260393648,,0.0,156.2,-30891.0,4931249.0,,89.5504989624023,,5.65982614614012
1975,Algeria,Africa,Northern Africa,,2381740.0,6.60218663666059,3.69939562776839,15557901444.8724,5.04534161267406,86.701,,,33.6889362162921,7.373,119000000.0,960.0,15141026332.1927,45.4068264160628,42.9655991893928,,5.91402210987908,46.972,65.5486862166815,2.13109429304577,0.0,203.7,338533.0,15724692.0,,93.6417694091797,,4.11433747942148
1975,Gabon,Africa,Sub-Saharan Africa,Middle Africa,267670.0,2.57437808049055,2.19751546697209,2157592936.60712,19.1901149100017,187.906,6.40138624567474,,49.5242214532872,5.391,166900000.0,2800.0,1856414001.86976,62.6730103806228,47.9022491349481,62.2837370242215,4.3722451913092,55.035,65.4432991526387,0.780709342560554,0.0,140.3,802.0,663340.0,,134.438079833984,,7.67399067495036
